ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
251125NUNXJV6D,Đang chờ xử lý,217751282250264,2025-11-25 13:28:02,,2025-11-25 09:01:31,KiuTi House,592794918,Preferred(Non-CB),27960748875,Áo gile nữ phối 2 màu vải nhung lì áo phao gile nữ trần vi tính áo khoác mùa đông ấm áp,207793817960,Normal Product,,Thời Trang Nữ,Áo khoác,Áo khoác mùa đông,158600,1,XTRA Comm,,135536,,5.00%,6776.8,2.00%,2710.72,9487.52,6776.8,2710.72,9487.52,,0,0.00%,0,100.00%,9487.52,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NTTSS714,Đang chờ xử lý,217750371242935,2025-11-25 13:12:55,,2025-11-25 08:52:25,LK Sneaker Store,1198140961,Preferred(Non-CB),27129186515,"Sục A.didas - Sục a.didas Adifom - Sục Adifom - Dép a.didas - Dép a.didas 3 sọc - Dép đúc Cao 4cm, full size nam nữ",257923199778,Normal Product,,Giày Dép Nam,Giày sục,,82000,1,XTRA Comm,,77000,,5.00%,3850,5.00%,3850,7700,3850,3850,7700,,0,0.00%,0,100.00%,7700,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NTANSSPY,Đang chờ xử lý,217749830208715,2025-11-25 13:03:50,,2025-11-25 12:50:46,Gin Shop Xịt Thơm Phòng,140246109,Preferred(Non-CB),28256350716,"Túi thơm Hygiene Thái Lan hương nước hoa - Túi có dây treo làm thơm phòng, tủ quần áo, giày, xe oto",256270928277,Normal Product,,Nhà cửa & Đời sống,"Chất khử mùi, làm thơm nhà","Chất khử mùi, làm thơm",25969,5,XTRA Comm,,110368,,5.00%,5518.4,5.00%,5518.4,11036.8,5518.4,5518.4,11036.8,,0,0.00%,0,100.00%,11036.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Others
251125NSBVPASJ,Đang chờ xử lý,217748797246303,2025-11-25 12:46:41,,2025-11-25 07:38:39,HoiTamHoang,773628295,Preferred(Non-CB),26812393788,"Cuộn Xốp Dán Tường Tráng Nhôm cao cấp có keo sẵn, chống ẩm mốc",157478916501,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,"Decal, tranh dán tường",33000,2,XTRA Comm,,61000,,5.00%,3050,1.50%,915,3965,3050,915,3965,,0,0.00%,0,100.00%,3965,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NRY9905P,Chưa thanh toán,217748374226897,2025-11-25 12:39:35,,2025-11-25 07:04:15,Vật Liệu Cách Âm - Tiêu âm,187182231,C2C(Non-CB),40709208189,"Keo Dán Xốp Siêu Dính, Dán Mút, Giấy Decal, Không Mùi, Keo Dán Dạng Xịt Đa Năng PJ77",285771272955,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Keo & chất kết chính công nghiệp,43501,1,Shopee Comm,,43501,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Chưa thanh toán,Đơn hàng chưa được thanh toán do đang chờ Người mua hoàn tất thanh toán,Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NRJ4PQSK,Đang chờ xử lý,217747933228701,2025-11-25 12:32:13,,2025-11-25 08:34:05,Beesoul 🏆 Sports,1362281811,Preferred(Non-CB),25844298791,"Bộ 4 Băng Chì, Cuộn Chì Pickleball, Bảng Chì Golf Đen Trắng Đa Năng Tăng Hiệu Suất thể thao",253236935376,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Môn Thể Thao Khác,29000,2,XTRA Comm,,58000,,5.00%,2900,4.00%,2320,5220,2900,2320,5220,,0,0.00%,0,100.00%,5220,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NR3TWUBC,Đang chờ xử lý,217747453216581,2025-11-25 12:24:13,,2025-11-25 12:19:56,Sỉ Văn Phòng Phẩm,24781091,C2C(Non-CB),16589882029,30 ống mực bút máy xóa được/mực bút máy tẩy được (5-10-20-30 ống),255167716718,Normal Product,,Văn Phòng Phẩm,Bút Các Loại,Dụng Cụ Tẩy Xóa,38812,1,Shopee Comm,,33812,,5.00%,1690.6,0.00%,0,1690.6,1690.6,0,1690.6,,0,0.00%,0,100.00%,1690.6,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NP612UFA,Đang chờ xử lý,217745379293389,2025-11-25 11:49:39,,2025-11-24 20:28:34,IT - Camera,190753408,Preferred(Non-CB),8955680186,Camera ANALOG HIKVISION thân ngoài trời có mic màu ban đêm 2MP (hoạt động khi có đầu ghi),99763419053,Normal Product,,Cameras & Flycam,Camera giám sát,Camera giám sát kết nối internet,399000,1,XTRA Comm,,399000,,5.00%,19950,1.00%,3990,23940,19950,3990,23940,,0,0.00%,0,100.00%,23940,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NNSQ4QQF,Đang chờ xử lý,217744966212332,2025-11-25 11:42:46,,2025-11-25 11:05:56,Tuo rui yêu xe ô tô,1067078730,C2C(CB),27571578275,2 Trong 1 Đa Năng Ghế Ô Tô Tựa Đầu Móc Da Mềm Ghế Ô Tô Móc Sau Ví Và Túi Ba Lô Móc Đôi Ghế Ô Tô Móc Treo,247328575620,Normal Product,,Ô tô,Phụ kiện nội thất ô tô,Dụng cụ chứa,30345,4,XTRA Comm,,101376,,5.00%,5068.8,1.50%,1520.64,6589.44,5068.8,1520.64,6589.44,,0,0.00%,0,100.00%,6589.44,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NNMCFY28,Đang chờ xử lý,217744787275645,2025-11-25 11:39:47,,2025-11-25 05:40:44,amazdecor_tongkhobanbuon,252718824,C2C(Non-CB),3551641409,SALE GIÁ SỈ TẠI XƯỞNG Dụng cụ kẹp ÉP CHANH quất hoa quả inox cao cấp dày dặn đẹp sáng bóng,70940969993,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Khác,42750,1,XTRA Comm,,42750,,5.00%,2137.5,4.50%,1923.75,4061.25,2137.5,1923.75,4061.25,,0,0.00%,0,100.00%,4061.25,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NN5ENP22,Đang chờ xử lý,217744286246157,2025-11-25 11:31:30,,2025-11-25 10:47:01,BuFaLo Clothing,655390159,C2C(Non-CB),26313577499,Áo Giữ Nhiệt Nam Co Giãn Cổ 3 Phân Dài Tay Cao Cấp Bufalo Clothing,241744735980,Normal Product,,Thời Trang Nam,Đồ lót,Đồ lót giữ nhiệt,180000,1,XTRA Comm,,151200,,5.00%,7560,6.00%,9072,16632,7560,9072,16632,,0,0.00%,0,100.00%,16632,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NMSN1N2M,Đang chờ xử lý,217743890273497,2025-11-25 11:24:50,,2025-11-25 11:07:43,BobaCase,1545452428,C2C(Non-CB),29288453235,Ốp lưng OPPO KELP cho F19 A36 A38 A57 A58 A18 A35 A54 A56 A11 A12 A15 A16A17 A60 A77 A93 Reno4 5 6 LITE EKSX PRO Realme,305656430041,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",26900,1,Shopee Comm,,26900,,5.00%,1345,0.00%,0,1345,1345,0,1345,,0,0.00%,0,100.00%,1345,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NMHDTGVF,Đang chờ xử lý,217743614260068,2025-11-25 11:20:14,,2025-11-25 10:13:18,SIMPLE MEN,1496422754,Preferred(Non-CB),24142671650,"Quần Âu Nam Cạp Chun Form Baggy Ống Đứng SIMPLE MEN, Quần Tây Nam Không Nhăn Không Bai Xù A2",234075559849,Normal Product,,Thời Trang Nam,Quần dài,Quần dài,115000,1,XTRA Comm,,115000,,5.00%,5750,5.00%,5750,11500,11500,11500,23000,,0,0.00%,0,100.00%,23000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NMHDTGVF,Đang chờ xử lý,217743614260068,2025-11-25 11:20:14,,2025-11-25 10:13:18,SIMPLE MEN,1496422754,Preferred(Non-CB),24142671650,"Quần Âu Nam Cạp Chun Form Baggy Ống Đứng SIMPLE MEN, Quần Tây Nam Không Nhăn Không Bai Xù A2",234075559860,Normal Product,,Thời Trang Nam,Quần dài,Quần dài,115000,1,XTRA Comm,,115000,,5.00%,5750,5.00%,5750,11500,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NMF959NC,Đang chờ xử lý,217743542269598,2025-11-25 11:19:02,,2025-11-22 20:18:21,Fm Kính.vn,1120400842,Preferred(CB),22786533537,Kính Mát Chống Tia uv Không Gọng Mới Dành Cho Nữ Lái Xe,232280199944,Normal Product,,Phụ Kiện Thời Trang,Kính mắt,Kính mát,56160,1,XTRA Comm,,47220,,5.00%,2361,3.00%,1416.6,3777.6,2361,1416.6,3777.6,,0,0.00%,0,100.00%,3777.6,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NM1WWBUT,Đang chờ xử lý,217743094264540,2025-11-25 11:11:34,,2025-11-22 20:34:18,Doomi Baby Center,920907056,C2C(Non-CB),25725845075,[Giá sỉ] Khăn Tắm Xô Cho Bé Mẹ & Bé 6 Lớp Doomi Baby Khăn Tắm Xô Xuất Nhật Cho Bé HT618 - HT720,157941101473,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,"Áo choàng tắm, Khăn tắm & Khăn mặt",59999,2,XTRA Comm,,93498,,5.00%,4674.9,4.50%,4207.41,8882.31,4674.9,4207.41,8882.31,,0,0.00%,0,100.00%,8882.31,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NKV13SGK,Đang chờ xử lý,217742896291123,2025-11-25 11:08:17,,2025-11-25 07:00:45,Kho sỉ Huyền Bào,979874890,Preferred(Non-CB),42319950078,"Set 10 Đôi Tất Kitty Cho Bé Gái 1-12 Tuổi - Vớ Cổ Trung, Thoáng Khí, Họa Tiết Màu Hồng Xinh Xắn",267124145450,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Phụ kiện trẻ em & trẻ sơ sinh,Tất,85000,1,XTRA Comm,,85000,,0.00%,0,3.00%,2550,2550,0,2550,2550,,0,0.00%,0,100.00%,2550,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Websites
251125NKMHN49D,Đang chờ xử lý,217742645205350,2025-11-25 11:04:05,,2025-11-25 09:34:30,DOSEN VN,1125155158,Shopee Mall(Non-CB),24156139007,dosen Sạc dự phòng power bank pd22.5w 10000mah 30000mah 50000mah pin dự phòng màn hình led tích hợp tích hợp,89497534020,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Cáp, sạc & bộ chuyển đổi",237326,1,Shopee Comm,,182553,,5.00%,9127.65,0.00%,0,9127.65,9127.65,0,9127.65,,0,0.00%,0,100.00%,9127.65,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NJW43P3P,Đang chờ xử lý,217741859250860,2025-11-25 10:51:00,,2025-11-23 22:14:42,Tré - Ô Khang,86095648,Preferred(Non-CB),22206562463,Muối Tây Ninh Ngọc Châu giá sỉ,208036742099,Normal Product,,Thực phẩm và đồ uống,Nguyên liệu nấu ăn,Gia vị & Hương liệu,27342,1,Shopee Comm,,27342,,5.00%,1367.1,0.00%,0,1367.1,1367.1,0,1367.1,,0,0.00%,0,100.00%,1367.1,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NJ4RWU7C,Đang chờ xử lý,217741042221537,2025-11-25 10:37:23,,2025-11-25 08:46:04,thangke211205,564344842,Preferred(Non-CB),40968715155,BẾP HỒNG NGOẠI CAO CẤP TATAMI (PREMIUM) CẢM ỨNG ĐA CHỨNG NĂNG CÔNG SUẤT 3500W MẶT KÍNH CƯỜNG LỰC (bảo hành 6 tháng),301535051802,Normal Product,,Thiết Bị Điện Gia Dụng,Đồ gia dụng nhà bếp,"Lò sưởi, Bếp từ & Bộ điều chỉnh gas",278000,1,XTRA Comm,,136585,,5.00%,6829.25,1.00%,1365.85,8195.1,6829.25,1365.85,8195.1,,0,0.00%,0,100.00%,8195.1,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NJ4RWU7B,Đang chờ xử lý,217741042221537,2025-11-25 10:37:23,,2025-11-25 08:46:04,Minh Khôi Điện Máy,959687847,Preferred(Non-CB),23442436603,1 đôi chổi than Boesh A86  máy mài 6-100 ( 5 x 8 x 15mm ),224028130757,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Dụng cụ,17504,1,Shopee Comm,,8619,,5.00%,430.95,0.00%,0,430.95,430.95,0,430.95,,0,0.00%,0,100.00%,430.95,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NGN7T3X9,Đang chờ xử lý,217739447210576,2025-11-25 10:10:48,,2025-11-25 10:03:25,Shop Đồ Câu Giá Tốt 68,450986138,Preferred(Non-CB),5890894994,"[Chất Lượng] Lưỡi Câu Tháp Siêu Bén, Lưỡi Câu Cá Chép Rô Phi",92525319329,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Câu Cá,18000,1,Shopee Comm,,18000,,5.00%,900,0.00%,0,900,900,0,900,,0,0.00%,0,100.00%,900,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Others
251125NG8V180R,Đang chờ xử lý,217739032211397,2025-11-25 10:03:52,,2025-11-25 07:31:27,EMOON.House,543229869,Shopee Mall(Non-CB),23181324274,"Tông đơ cắt tóc cho bé EMOON đầu lưỡi bo tròn an toàn, chạy êm,sạc pin tách rời,có khả năng chống nước bảo hành 12 tháng",197054828805,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,Bộ chăm sóc trẻ sơ sinh,289000,1,XTRA Comm,,234000,,5.00%,11700,5.00%,11700,23400,11700,11700,23400,,0,0.00%,0,100.00%,23400,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NF3E978X,Đang chờ xử lý,217737776271322,2025-11-25 09:42:56,,2025-11-25 04:50:11,MEN WIN 69 Fashion,19337723,Preferred(Non-CB),1340396495,ÁO THUN NAM NGẮN TAY CỔ BẺ MẪU MỚI BẢN NÂNG CẤP ĐẸP HƠN NHIỀU MÀU 01,3926110031,Normal Product,,Thời Trang Nam,Áo,Áo polo,78999,1,XTRA Comm,,63476,,5.00%,3173.8,2.00%,1269.52,4443.32,9199.95,2474.75,11674.7,,0,0.00%,0,100.00%,11674.7,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NF3E978X,Đang chờ xử lý,217737776271322,2025-11-25 09:42:56,,2025-11-25 04:50:11,MEN WIN 69 Fashion,19337723,Preferred(Non-CB),19873779781,QUẦN JEAN NAM MẪU MỚI VẢI MỀM CO GIÃN DÁNG ÔM NHẸ BODY XANH NHẠT XƯỚC NHẸ 551 X1,213888908949,Normal Product,,Thời Trang Nam,Quần jean,,150000,1,XTRA Comm,,120523,,5.00%,6026.15,1.00%,1205.23,7231.38,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NF38GBM8,Đang chờ xử lý,217737770229324,2025-11-25 09:42:50,,2025-11-25 08:22:33,NOVSET,35745690,C2C(Non-CB),27215728298,Găng tay xe máy mùa đông SPORT LOVE cảm ứng giữ ấm chống gió sương lạnh chống nắng xe máy đi phượt NAM NỮ,246891597833,Normal Product,,Phụ Kiện Thời Trang,Găng tay,,63200,1,Shopee Comm,,51828,,5.00%,2591.4,0.00%,0,2591.4,5182.8,0,5182.8,,0,0.00%,0,100.00%,5182.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NF38GBM8,Đang chờ xử lý,217737770229324,2025-11-25 09:42:50,,2025-11-25 08:22:33,NOVSET,35745690,C2C(Non-CB),27215728298,Găng tay xe máy mùa đông SPORT LOVE cảm ứng giữ ấm chống gió sương lạnh chống nắng xe máy đi phượt NAM NỮ,246891597834,Normal Product,,Phụ Kiện Thời Trang,Găng tay,,63200,1,Shopee Comm,,51828,,5.00%,2591.4,0.00%,0,2591.4,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NEK0TGJK,Đang chờ xử lý,217737225295098,2025-11-25 09:33:46,,2025-11-25 08:20:18,Phụ kiện xe hơi_ALOOTO,27503992,Preferred(Non-CB),5109864217,"Loa center mazda 3, mazda 6 , cx5  bản 2.0 , Cx30  2014 - 2024 . Loa trung tâm mazda Kèm giắc cắm zin hộp âm ly",195684874741,Normal Product,,Ô tô,Phụ kiện nội thất ô tô,Hệ thống loa,850000,1,Shopee Comm,,711000,,5.00%,35550,0.00%,0,35550,35550,0,35550,,0,0.00%,0,100.00%,35550,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NEH0V22V,Đang chờ xử lý,217737156231697,2025-11-25 09:33:28,,2025-11-25 06:31:59,LeMans Shoes Việt Nam,532453231,Shopee Mall(Non-CB),18051661265,"Giày da bò Derby Wingtip Black LEMANS màu đen, đế tăng cao 4cm thiết kế trẻ trung, bảo hành chính hãng 24 tháng",183199767214,Normal Product,,Giày Dép Nam,Giày Oxfords & Giày buộc dây,,538000,1,XTRA Comm,,442790,,5.00%,22139.5,2.50%,11069.75,33209.25,24509.9,12254.95,36764.85,,0,0.00%,0,100.00%,36764.85,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NEH0V22V,Đang chờ xử lý,217737156231697,2025-11-25 09:33:28,,2025-11-25 06:31:59,LeMans Shoes Việt Nam,532453231,Shopee Mall(Non-CB),19751664751,"Xi đánh giày Lemans 50ml 4 màu Đen, Nâu, Ko Màu, trắng bảo dưỡng, phục hồi cho da giày, túi ví, áo ghế sofa...",98321301161,Normal Product,,Giày Dép Nam,Phụ kiện giày dép,Dụng cụ chăm sóc & Vệ sinh giày,57600,1,XTRA Comm,,47408,,5.00%,2370.4,2.50%,1185.2,3555.6,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NE33HRUV,Đang chờ xử lý,217736691282798,2025-11-25 09:24:51,,2025-11-25 09:04:53,FashionAlloy.vn,381739547,C2C(CB),25941318351,Vương Miện Tóc Cho Bé Gái Thời Trang Tóc Bun Đuôi Ngựa Kẹp Công Chúa Trẻ Em Vương Miện Khóa Tóc Mũ Đội Đầu,223792214212,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,"Cài tóc, vương miện cài tóc",14300,1,Shopee Comm,,14300,,5.00%,715,0.00%,0,715,715,0,715,,0,0.00%,0,100.00%,715,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NDSTX1AJ,Đang chờ xử lý,217736380259048,2025-11-25 09:19:40,,2025-11-25 07:29:50,BoBy Kính Thời Trang,1632476095,Preferred(Non-CB),44269669100,"Kính lão đọc sách cho người lớn tuổi, kính viễn thị từ 0.5 độ - 4 độ bản lề sắt 020 - Boby",335082507986,Normal Product,,Phụ Kiện Thời Trang,Kính mắt,Gọng kính,29500,1,Shopee Comm,,29500,,5.00%,1475,0.00%,0,1475,1475,0,1475,,0,0.00%,0,100.00%,1475,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NDACWH2V,Đang chờ xử lý,217735862245965,2025-11-25 09:11:06,,2025-11-25 08:36:58,Quách Dung Underwear,11280435,Preferred(Non-CB),21831795112,Sét 5 Quần lót nữ cotton không viền,173974328474,Normal Product,,Thời Trang Nữ,Đồ lót,Quần lót,68999,1,XTRA Comm,,57557,,5.00%,2877.85,4.00%,2302.28,5180.13,12049.7,10017.15,22066.85,,0,0.00%,0,100.00%,22066.85,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NDACWH2V,Đang chờ xử lý,217735862245965,2025-11-25 09:11:06,,2025-11-25 08:36:58,Quách Dung Underwear,11280435,Preferred(Non-CB),25940464109,"H325_Áo ngực, áo lót Nữ su đúc không gọng, dệm 2cm ôm nâng ngực, chống xệ, tạo khe tốt",178662411957,Normal Product,,Thời Trang Nữ,Đồ lót,Áo ngực,95000,1,XTRA Comm,,79247,,5.00%,3962.35,5.00%,3962.35,7924.7,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
251125NDACWH2V,Đang chờ xử lý,217735862245965,2025-11-25 09:11:06,,2025-11-25 08:36:58,Quách Dung Underwear,11280435,Preferred(Non-CB),27322896091,"Sét 5 quần lót Nữ su chữ DAMSES, chất su lụa không lộ viền,nhẹ, mát thoáng",188129682835,Normal Product,,Thời Trang Nữ,Đồ lót,Quần lót,74999,1,XTRA Comm,,62562,,5.00%,3128.1,5.00%,3128.1,6256.2,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB4_8_20251106042339,,,,,Facebook
